Name,Weight,Time
Christiana Larkin,200,2017-09-04T17:36:16-06:00
Vidal Wilderman,114,2017-09-04T18:48:52-06:00
Quincy Mosciski,138,2014-10-31T16:43:41-06:00
Wilhelm Bosco,188,2014-07-04T17:40:48-06:00
Douglas Lang,159,2017-12-31T16:48:43-06:00
Glenna Hauck,179,2018-02-02T15:48:14-06:00
Libbie Hauck,144,2016-12-31T15:18:26-06:00
Filomena Hauck,123,2018-02-02T16:18:39-06:00
Vidal Wilderman,120,2018-11-22T17:19:34-06:00
Wilfredo Olson,131,2016-11-24T16:27:48-06:00
Mary Schumm,146,2016-07-04T14:31:50-06:00
Wilhelm Bosco,192,2017-10-31T14:19:27-06:00
Edd Lang,143,2018-10-31T16:36:36-06:00
Allen Hauck,186,2018-02-02T15:14:23-06:00
Angelina Olson,132,2015-11-26T13:54:12-06:00
Toby Hahn,183,2015-11-26T13:56:18-06:00
Annamae Smith,130,2015-12-31T14:12:59-06:00
Duncan Mosciski,111,2017-11-23T16:52:38-06:00
Lonzo Mosciski,141,2017-07-04T18:53:27-06:00
Bennett Stokes,114,2016-09-05T18:57:47-06:00
Magdalen Gleason,105,2018-10-31T14:26:45-06:00
Mary Schumm,146,2017-09-04T15:28:49-06:00
Rosalinda Mosciski,131,2018-10-31T16:52:44-06:00
Samanta Smith,186,2017-10-31T16:43:57-06:00
Marge Hickle,198,2018-10-31T15:27:44-06:00
Vilma Dietrich,137,2016-12-31T13:53:21-06:00
Gracie Anderson,172,2015-12-31T18:42:11-06:00
Mary Schumm,148,2017-07-04T13:22:39-06:00
Kenna Schumm,138,2018-10-31T17:23:13-06:00
Garrison Olson,109,2017-10-31T14:20:45-06:00
Stephan Hessel,157,2016-11-24T18:15:28-06:00
Angelina Olson,132,2017-12-31T18:26:14-06:00
Gracie Anderson,171,2016-09-05T12:59:16-06:00
Toby Hahn,187,2018-02-02T15:13:53-06:00
Lenore Gleason,104,2014-12-31T15:41:27-06:00
Angelina Olson,134,2015-07-04T13:55:56-06:00
Sophie Dietrich,141,2016-10-31T12:28:30-06:00
Khalid Stokes,151,2016-07-04T16:30:10-06:00
Vidal Wilderman,120,2016-12-31T13:51:58-06:00
Otha Stokes,114,2014-07-04T12:50:56-06:00
Hiram Smith,102,2017-12-31T17:21:35-06:00
Stephan Hessel,157,2016-07-04T17:14:24-06:00
Johann Bosco,118,2018-09-03T14:50:33-06:00
Cecile Bosco,154,2018-10-31T16:52:49-06:00
Rosalinda Mosciski,132,2015-09-07T14:34:11-06:00
Viola Gleason,153,2016-11-24T13:21:17-06:00
Viola Gleason,156,2015-11-26T14:59:10-06:00
Annamae Smith,129,2018-11-22T18:46:53-06:00
Stephan Lang,175,2018-07-04T12:59:52-06:00
Arch Bosco,187,2015-07-04T18:18:16-06:00
Lindsey Anderson,186,2016-07-04T14:47:13-06:00
Donnell Hauck,171,2016-10-31T16:38:27-06:00
Angelina Olson,132,2015-12-31T16:17:40-06:00
Paul Bosco,170,2018-02-02T13:59:47-06:00
Gracie Anderson,172,2016-09-05T13:30:35-06:00
Libbie Hauck,147,2018-09-03T15:57:41-06:00
Hiram Smith,104,2017-10-31T16:25:27-06:00
Jeff Dietrich,165,2018-02-02T17:52:27-06:00
Marge Hickle,194,2015-07-04T15:19:57-06:00
Helena Stokes,163,2015-11-26T16:37:42-06:00
Otha Stokes,110,2015-10-31T16:33:50-06:00
Stanley Wilderman,161,2017-12-31T16:41:37-06:00
Lindsey Anderson,188,2018-11-22T13:52:32-06:00
Lolita Wilderman,148,2015-10-31T15:26:22-06:00
Hollie Larkin,184,2014-07-04T14:31:28-06:00
Antonetta Bosco,114,2018-12-31T13:32:15-06:00
Demario Hauck,149,2017-11-23T12:38:54-06:00
Antonetta Bosco,114,2016-10-31T17:33:24-06:00
Vilma Dietrich,136,2014-07-04T17:46:24-06:00
Demario Hauck,150,2016-10-31T18:11:39-06:00
Mary Schumm,148,2015-07-04T17:30:44-06:00
Magdalen Gleason,105,2016-07-04T14:25:42-06:00
Vilma Dietrich,137,2018-09-03T18:14:23-06:00
Hollie Larkin,189,2014-11-27T16:18:57-06:00
Annamae Smith,127,2014-12-31T18:22:30-06:00
Helena Stokes,159,2018-11-22T13:54:43-06:00
Tod Hickle,145,2014-11-27T13:30:12-06:00
Kenna Schumm,137,2015-07-04T17:43:31-06:00
Samanta Smith,184,2015-12-31T16:39:25-06:00
Antonetta Bosco,115,2017-07-04T17:34:44-06:00
Edd Lang,142,2016-09-05T18:52:19-06:00
Rosalinda Mosciski,131,2015-11-26T17:14:27-06:00
Heather Mosciski,102,2014-12-31T18:40:27-06:00
Edwina Dietrich,125,2017-10-31T13:38:35-06:00
Eliane Bosco,135,2017-09-04T13:49:14-06:00
Gisselle Mosciski,109,2014-07-04T15:33:23-06:00
Duncan Mosciski,112,2014-11-27T18:15:12-06:00
Gracie Anderson,170,2016-10-31T18:16:41-06:00
Vilma Dietrich,139,2015-07-04T12:30:32-06:00
Vidal Wilderman,115,2018-10-31T14:29:45-06:00
Johann Bosco,117,2015-12-31T14:51:52-06:00
Guillermo Reinger,175,2016-07-04T16:11:46-06:00
Allen Hauck,189,2014-09-01T15:33:57-06:00
Cecile Bosco,154,2014-07-04T12:39:43-06:00
Monica Olson,121,2016-07-04T18:48:19-06:00
Paul Bosco,170,2017-10-31T13:41:19-06:00
Douglas Lang,160,2014-09-01T12:59:28-06:00
Magdalen Gleason,108,2018-12-31T18:47:55-06:00
Annamae Smith,129,2018-07-04T12:48:40-06:00
Helena Stokes,162,2014-09-01T15:26:51-06:00
Paul Bosco,172,2018-09-03T15:44:30-06:00
Magdalen Gleason,110,2015-09-07T16:30:20-06:00
Otha Stokes,111,2017-07-04T17:24:45-06:00
Stephan Lang,177,2018-02-02T15:33:21-06:00
Douglas Lang,158,2017-12-31T15:53:41-06:00
Jeff Dietrich,165,2014-10-31T15:55:22-06:00
Duncan Mosciski,111,2016-10-31T16:48:57-06:00
Toby Hahn,189,2018-12-31T17:34:51-06:00
Filomena Hauck,120,2015-11-26T15:31:46-06:00
Gracie Anderson,170,2016-09-05T17:13:28-06:00
Hiram Smith,105,2014-09-01T17:34:38-06:00
Carli Gleason,125,2015-09-07T17:20:47-06:00
Gracie Anderson,170,2018-10-31T12:45:58-06:00
Mary Schumm,147,2016-07-04T17:31:38-06:00
Heather Mosciski,103,2015-07-04T16:42:52-06:00
Sophie Dietrich,142,2017-10-31T12:21:40-06:00
Cecile Bosco,154,2014-12-31T17:25:39-06:00
Magdalen Gleason,107,2014-09-01T16:34:36-06:00
Paul Bosco,172,2018-09-03T15:50:28-06:00
Lindsey Anderson,191,2016-12-31T17:35:35-06:00
Rosalinda Mosciski,137,2014-11-27T18:17:19-06:00
Magdalen Gleason,106,2016-07-04T14:51:41-06:00
Keira Bosco,166,2018-12-31T17:52:43-06:00
Filomena Hauck,121,2018-10-31T16:38:44-06:00
Carolyne Gleason,189,2017-12-31T14:59:25-06:00
Garrison Olson,110,2018-12-31T13:23:23-06:00
Wilhelm Bosco,192,2016-09-05T18:11:54-06:00
Johann Bosco,122,2016-11-24T13:35:20-06:00
Lindsey Anderson,188,2016-12-31T12:51:35-06:00
Hiram Smith,102,2016-11-24T14:41:16-06:00
Stephan Lang,177,2018-09-03T15:53:44-06:00
Abraham Stokes,132,2017-11-23T16:58:46-06:00
Magdalen Gleason,105,2015-11-26T18:49:10-06:00
Idell Anderson,152,2016-09-05T14:41:16-06:00
Vilma Dietrich,134,2015-11-26T17:18:46-06:00
Cecile Bosco,153,2016-12-31T12:46:15-06:00
Heather Mosciski,99,2015-11-26T17:26:51-06:00
Edd Lang,144,2018-02-02T17:15:27-06:00
Helena Stokes,160,2017-12-31T13:40:45-06:00
Vilma Dietrich,135,2017-11-23T16:44:23-06:00
Angelina Olson,131,2016-11-24T14:29:35-06:00
Bennett Stokes,113,2017-11-23T13:12:37-06:00
Otha Stokes,109,2018-10-31T13:14:44-06:00
Carli Gleason,130,2018-02-02T17:31:17-06:00
Cecile Bosco,154,2016-12-31T16:57:41-06:00
Christiana Larkin,199,2016-12-31T17:25:34-06:00
Cecile Bosco,153,2014-10-31T12:35:21-06:00
Gracie Anderson,171,2015-07-04T18:25:44-06:00
Mary Schumm,146,2015-07-04T17:54:19-06:00
Vilma Dietrich,137,2016-07-04T17:17:57-06:00
Carolyne Gleason,190,2014-11-27T18:45:58-06:00
Libbie Hauck,146,2015-10-31T16:20:17-06:00
Idell Anderson,153,2018-02-02T16:40:50-06:00
Amanda Gleason,179,2017-07-04T13:27:39-06:00
Marge Hickle,193,2015-07-04T16:33:27-06:00
Bennett Stokes,112,2017-12-31T16:17:12-06:00
Amanda Gleason,174,2017-11-23T13:39:47-06:00
Johnathon Reinger,171,2015-07-04T15:48:22-06:00
Hiram Smith,107,2014-12-31T14:27:30-06:00
Wilfredo Olson,129,2016-07-04T16:44:10-06:00
Annamae Smith,128,2014-11-27T15:40:57-06:00
Carolyne Gleason,191,2018-07-04T18:21:29-06:00
Stephan Hessel,158,2017-10-31T14:17:11-06:00
Kiarra Anderson,152,2014-09-01T17:14:43-06:00
Kenna Schumm,137,2014-12-31T14:33:18-06:00
Viola Gleason,154,2018-09-03T17:36:43-06:00
Helena Stokes,160,2016-09-05T14:10:31-06:00
Kiarra Anderson,149,2014-09-01T16:41:38-06:00
Arch Bosco,186,2016-11-24T12:19:26-06:00
Rosalinda Mosciski,131,2017-09-04T18:10:49-06:00
Tod Hickle,147,2014-11-27T16:47:14-06:00
Jamir Wilderman,162,2015-11-26T18:41:38-06:00
Demario Hauck,150,2015-11-26T15:54:22-06:00
Abraham Stokes,132,2018-02-02T17:43:22-06:00
Heather Mosciski,101,2015-07-04T13:25:31-06:00
Idell Anderson,157,2018-07-04T14:26:16-06:00
Marge Hickle,195,2014-11-27T17:28:55-06:00
Lolita Wilderman,149,2017-09-04T14:45:35-06:00
Marge Hickle,194,2018-10-31T15:23:43-06:00
Vidal Wilderman,117,2017-12-31T13:41:33-06:00
Samanta Smith,185,2016-10-31T15:16:47-06:00
Angelina Olson,137,2016-10-31T13:43:57-06:00
Stephan Lang,175,2014-09-01T12:56:54-06:00
Filomena Hauck,121,2015-12-31T13:39:44-06:00
Roy Hauck,129,2015-07-04T14:58:36-06:00
Gisselle Mosciski,110,2018-02-02T14:30:40-06:00
Nona Hickle,149,2018-11-22T16:39:49-06:00
Jeff Dietrich,163,2015-09-07T17:29:13-06:00
Shany Mosciski,151,2018-10-31T12:13:53-06:00
Helena Stokes,161,2016-11-24T14:58:58-06:00
Guillermo Reinger,179,2016-12-31T17:19:21-06:00
Allen Hauck,186,2014-11-27T15:50:16-06:00
Magdalen Gleason,108,2014-10-31T15:57:31-06:00
Gracie Anderson,170,2015-07-04T14:50:56-06:00
Antonetta Bosco,114,2015-11-26T12:42:32-06:00
Vidal Wilderman,115,2016-10-31T17:48:39-06:00
Douglas Lang,158,2016-10-31T12:29:41-06:00
Johnathon Reinger,170,2015-07-04T18:18:25-06:00
Lenore Gleason,103,2015-07-04T14:30:37-06:00
Tod Hickle,147,2016-07-04T16:21:45-06:00
Edwina Dietrich,127,2018-12-31T15:36:49-06:00
Roy Hauck,130,2015-09-07T12:26:19-06:00
Roy Hauck,129,2015-09-07T15:57:29-06:00
Otha Stokes,111,2017-07-04T13:38:17-06:00
Johnathon Reinger,175,2017-11-23T13:45:27-06:00
Gisselle Mosciski,111,2016-07-04T13:10:35-06:00
Donnell Hauck,171,2015-10-31T13:22:48-06:00
Magdalen Gleason,108,2014-07-04T17:49:37-06:00
Demario Hauck,150,2017-12-31T12:49:22-06:00
Allen Hauck,188,2015-10-31T17:11:52-06:00
Cecile Bosco,154,2018-11-22T17:52:53-06:00
Filomena Hauck,123,2016-09-05T18:30:58-06:00
Lolita Wilderman,146,2016-07-04T17:38:33-06:00
Glenna Hauck,176,2015-07-04T12:34:41-06:00
Hollie Larkin,185,2016-07-04T17:47:38-06:00
Lenore Gleason,100,2014-11-27T16:18:36-06:00
Otha Stokes,114,2015-11-26T15:43:35-06:00
Keira Bosco,165,2014-09-01T17:11:32-06:00
Lolita Wilderman,146,2014-09-01T14:48:12-06:00
Samanta Smith,184,2014-07-04T14:43:35-06:00
Christiana Larkin,201,2018-11-22T13:35:12-06:00
Bennett Stokes,112,2015-12-31T12:57:48-06:00
Edwina Dietrich,127,2015-12-31T12:59:49-06:00
Arch Bosco,187,2014-10-31T13:32:40-06:00
Idell Anderson,152,2014-09-01T12:55:44-06:00
Magdalen Gleason,105,2016-10-31T12:16:47-06:00
Hollie Larkin,189,2018-12-31T12:28:10-06:00
Helena Stokes,163,2014-09-01T17:20:31-06:00
Viola Gleason,155,2014-12-31T15:54:57-06:00
Angelina Olson,133,2015-10-31T13:53:17-06:00
Quincy Mosciski,138,2015-12-31T17:11:58-06:00
Paul Bosco,172,2015-07-04T14:38:23-06:00
Garrison Olson,109,2016-11-24T18:49:21-06:00
Amanda Gleason,174,2016-07-04T17:40:58-06:00
Edwina Dietrich,125,2014-12-31T15:16:33-06:00
Garrison Olson,108,2018-12-31T18:52:27-06:00
Magdalen Gleason,105,2016-12-31T13:28:47-06:00
Rosalinda Mosciski,132,2018-10-31T15:23:29-06:00
Demario Hauck,150,2017-12-31T18:33:34-06:00
Shany Mosciski,153,2015-10-31T12:52:12-06:00
Annamae Smith,128,2016-11-24T18:26:51-06:00
Antonetta Bosco,116,2018-12-31T14:28:44-06:00
Vidal Wilderman,120,2017-09-04T13:21:21-06:00
Edd Lang,143,2016-07-04T14:38:32-06:00
Quincy Mosciski,138,2018-07-04T15:48:19-06:00
Vidal Wilderman,116,2018-09-03T14:38:28-06:00
Jamir Wilderman,166,2014-07-04T17:29:11-06:00
Wilhelm Bosco,188,2018-11-22T14:48:40-06:00
Wilhelm Bosco,190,2016-09-05T13:46:24-06:00
Jeff Dietrich,163,2018-09-03T12:11:57-06:00
Quincy Mosciski,140,2018-02-02T15:15:13-06:00
Rosalinda Mosciski,134,2016-07-04T12:52:50-06:00
Stanley Wilderman,161,2018-07-04T12:41:27-06:00
Paul Bosco,169,2014-09-01T12:39:56-06:00
Guillermo Reinger,179,2017-11-23T12:55:36-06:00
Allen Hauck,186,2018-12-31T17:49:59-06:00
Kiarra Anderson,151,2016-07-04T15:41:43-06:00
Garrison Olson,108,2017-12-31T18:10:14-06:00
Wilhelm Bosco,189,2016-07-04T16:50:31-06:00
Antonetta Bosco,113,2016-07-04T14:30:22-06:00
Khalid Stokes,152,2016-12-31T14:37:38-06:00
Edd Lang,143,2016-12-31T12:14:55-06:00
Donnell Hauck,170,2018-02-02T18:49:53-06:00
Annamae Smith,130,2016-09-05T15:10:32-06:00
Cecile Bosco,157,2018-07-04T18:11:50-06:00
Guillermo Reinger,175,2015-10-31T12:21:10-06:00
Samanta Smith,184,2015-11-26T12:48:29-06:00
Cecile Bosco,159,2017-10-31T16:13:46-06:00
Vilma Dietrich,137,2015-10-31T12:32:20-06:00
Johann Bosco,117,2017-11-23T18:23:14-06:00
Demario Hauck,150,2014-07-04T14:35:56-06:00
Garrison Olson,107,2018-09-03T18:33:18-06:00
Douglas Lang,161,2017-12-31T17:32:56-06:00
Monica Olson,120,2017-10-31T13:35:41-06:00
Amanda Gleason,174,2018-09-03T13:25:14-06:00
Johnathon Reinger,169,2015-07-04T12:59:27-06:00
Patsy Gleason,180,2015-11-26T14:25:25-06:00
Otha Stokes,112,2015-11-26T15:47:11-06:00
Samanta Smith,185,2018-02-02T14:57:39-06:00
Hollie Larkin,184,2016-10-31T16:41:58-06:00
Kiarra Anderson,150,2018-11-22T16:26:34-06:00
Demario Hauck,149,2014-09-01T14:50:49-06:00
Khalid Stokes,149,2016-11-24T16:21:35-06:00
Lonzo Mosciski,143,2014-10-31T18:50:15-06:00
Kiarra Anderson,151,2016-10-31T14:35:57-06:00
Quincy Mosciski,141,2015-10-31T16:42:26-06:00
Vidal Wilderman,115,2015-11-26T14:24:24-06:00
Tod Hickle,144,2016-10-31T13:39:53-06:00
Hiram Smith,101,2014-07-04T12:40:26-06:00
Otha Stokes,111,2016-12-31T17:31:43-06:00
Libbie Hauck,144,2016-11-24T15:14:56-06:00
Arch Bosco,186,2018-09-03T12:31:12-06:00
Bennett Stokes,117,2017-10-31T12:15:20-06:00
Edd Lang,141,2014-11-27T12:15:49-06:00
Allen Hauck,185,2015-12-31T14:38:52-06:00
Vidal Wilderman,115,2016-09-05T17:37:24-06:00
Abraham Stokes,131,2017-10-31T18:46:38-06:00
Marge Hickle,196,2015-07-04T14:21:10-06:00
Duncan Mosciski,110,2016-10-31T13:59:20-06:00
Sophie Dietrich,141,2018-02-02T18:26:56-06:00
Glenna Hauck,177,2018-11-22T16:17:12-06:00
Stephan Lang,178,2018-12-31T18:22:31-06:00
Cecile Bosco,153,2018-07-04T14:33:25-06:00
Eliane Bosco,136,2017-09-04T13:35:17-06:00
Stanley Wilderman,162,2017-10-31T14:31:45-06:00
Gracie Anderson,171,2014-11-27T15:15:46-06:00
Christiana Larkin,198,2014-11-27T18:57:57-06:00
Cecile Bosco,159,2017-07-04T14:45:16-06:00
Edwina Dietrich,125,2016-07-04T18:38:53-06:00
Samanta Smith,189,2018-09-03T18:21:33-06:00
Wilhelm Bosco,189,2015-09-07T12:48:16-06:00
Guillermo Reinger,175,2015-09-07T12:23:16-06:00
Hiram Smith,102,2018-10-31T14:56:55-06:00
Eliane Bosco,137,2015-11-26T12:35:55-06:00
Marge Hickle,192,2016-11-24T14:22:53-06:00
Johann Bosco,117,2017-10-31T13:51:46-06:00
Johann Bosco,117,2015-11-26T15:51:46-06:00
Stanley Wilderman,161,2016-11-24T16:37:52-06:00
Stephan Hessel,157,2016-09-05T18:16:34-06:00
Garrison Olson,109,2015-07-04T17:10:15-06:00
Mary Schumm,146,2018-09-03T16:26:55-06:00
Jeff Dietrich,163,2014-10-31T13:14:35-06:00
Monica Olson,122,2015-09-07T13:19:22-06:00
Guillermo Reinger,174,2016-07-04T14:16:43-06:00
Jamir Wilderman,161,2018-12-31T16:44:31-06:00
Roy Hauck,129,2017-07-04T16:22:31-06:00
Hiram Smith,102,2016-09-05T15:54:50-06:00
Monica Olson,124,2014-12-31T14:26:57-06:00
Carolyne Gleason,192,2014-10-31T12:23:48-06:00
Allen Hauck,189,2016-10-31T17:38:16-06:00
Donnell Hauck,171,2015-07-04T17:42:52-06:00
Allen Hauck,191,2018-07-04T15:47:52-06:00
Wilhelm Bosco,187,2014-12-31T13:18:34-06:00
Arch Bosco,191,2016-11-24T18:56:13-06:00
Quincy Mosciski,139,2018-02-02T18:39:15-06:00
Kenna Schumm,138,2014-07-04T15:43:17-06:00
Shany Mosciski,152,2018-07-04T15:23:51-06:00
Vidal Wilderman,118,2015-07-04T15:25:27-06:00
Stephan Lang,175,2015-09-07T14:44:20-06:00
Stephan Hessel,155,2014-07-04T13:20:24-06:00
Vidal Wilderman,114,2015-07-04T15:33:18-06:00
Vidal Wilderman,115,2016-07-04T14:26:47-06:00
Rosalinda Mosciski,132,2017-09-04T16:12:41-06:00
Lindsey Anderson,186,2014-12-31T17:45:39-06:00
Annamae Smith,128,2016-07-04T12:55:37-06:00
Edd Lang,140,2016-07-04T14:33:58-06:00
Mary Schumm,148,2017-12-31T13:50:46-06:00
Rosalinda Mosciski,132,2016-12-31T13:31:38-06:00
Gracie Anderson,170,2015-12-31T16:14:43-06:00
Idell Anderson,152,2018-02-02T16:40:38-06:00
Monica Olson,122,2016-12-31T15:23:13-06:00
Vilma Dietrich,133,2015-07-04T12:35:32-06:00
Stephan Lang,180,2017-12-31T18:36:38-06:00
Toby Hahn,184,2014-07-04T18:30:59-06:00
Douglas Lang,159,2015-09-07T12:20:49-06:00
Hollie Larkin,186,2014-11-27T16:38:15-06:00
Bennett Stokes,117,2018-02-02T12:44:16-06:00
Demario Hauck,152,2014-11-27T16:46:17-06:00
Guillermo Reinger,174,2017-11-23T17:39:45-06:00
Filomena Hauck,124,2016-12-31T16:50:32-06:00
Helena Stokes,160,2016-11-24T14:58:40-06:00
Hollie Larkin,184,2018-10-31T13:25:24-06:00
Eliane Bosco,136,2018-02-02T14:40:49-06:00
Carolyne Gleason,191,2015-12-31T17:53:52-06:00
Edd Lang,141,2016-07-04T18:59:38-06:00
Edwina Dietrich,125,2016-07-04T15:16:18-06:00
Roy Hauck,131,2015-10-31T18:16:54-06:00
Edd Lang,143,2015-09-07T13:32:55-06:00
Wilhelm Bosco,187,2015-09-07T14:46:44-06:00
Heather Mosciski,100,2015-07-04T14:46:59-06:00
Edd Lang,143,2017-10-31T12:39:21-06:00
Shany Mosciski,153,2015-09-07T15:12:12-06:00
Nona Hickle,148,2017-09-04T12:56:57-06:00
Patsy Gleason,177,2018-12-31T18:18:50-06:00
Glenna Hauck,176,2016-10-31T14:15:38-06:00
Carolyne Gleason,189,2018-07-04T13:38:49-06:00
Lolita Wilderman,148,2014-10-31T17:21:26-06:00
Carli Gleason,125,2014-07-04T12:42:35-06:00
Kiarra Anderson,150,2014-11-27T17:52:30-06:00
Tod Hickle,146,2014-10-31T16:23:38-06:00
Helena Stokes,162,2015-07-04T18:40:24-06:00
Hiram Smith,104,2018-07-04T16:56:23-06:00
Marge Hickle,196,2018-10-31T16:17:28-06:00
Carli Gleason,127,2014-09-01T18:24:43-06:00
Idell Anderson,155,2018-12-31T16:43:10-06:00
Christiana Larkin,204,2017-11-23T13:36:19-06:00
Johann Bosco,120,2017-11-23T16:52:26-06:00
Stephan Hessel,158,2014-10-31T12:35:34-06:00
Edd Lang,142,2015-11-26T16:22:31-06:00
Allen Hauck,187,2018-11-22T18:14:18-06:00
Christiana Larkin,199,2015-07-04T17:40:46-06:00
Edd Lang,146,2014-11-27T15:55:45-06:00
Mary Schumm,151,2017-11-23T15:56:11-06:00
Filomena Hauck,126,2017-09-04T18:22:17-06:00
Patsy Gleason,177,2017-11-23T17:51:57-06:00
Monica Olson,122,2014-10-31T13:45:22-06:00
Lonzo Mosciski,141,2016-11-24T13:47:42-06:00
Hiram Smith,101,2016-11-24T18:39:14-06:00
Idell Anderson,151,2016-09-05T12:45:16-06:00
Stanley Wilderman,161,2018-09-03T14:57:32-06:00
Antonetta Bosco,117,2014-10-31T17:22:42-06:00
Sophie Dietrich,142,2014-09-01T16:54:30-06:00
Nona Hickle,148,2018-11-22T13:27:52-06:00
Filomena Hauck,123,2015-10-31T13:37:12-06:00
Donnell Hauck,169,2017-12-31T12:15:13-06:00
Kenna Schumm,137,2018-02-02T16:30:10-06:00
Libbie Hauck,146,2016-11-24T12:39:40-06:00
Cecile Bosco,153,2016-07-04T17:25:32-06:00
Nona Hickle,147,2014-09-01T13:10:55-06:00
Sophie Dietrich,144,2014-07-04T16:59:18-06:00
Paul Bosco,175,2016-12-31T16:23:50-06:00
Vilma Dietrich,136,2017-11-23T14:54:24-06:00
Douglas Lang,160,2018-11-22T12:57:28-06:00
Wilfredo Olson,129,2018-07-04T14:20:46-06:00
Keira Bosco,163,2015-11-26T13:44:57-06:00
Duncan Mosciski,112,2015-11-26T17:16:56-06:00
Khalid Stokes,153,2018-10-31T13:14:49-06:00
Angelina Olson,132,2016-10-31T18:26:13-06:00
Heather Mosciski,100,2014-11-27T16:23:22-06:00
Kenna Schumm,136,2017-09-04T17:59:15-06:00
Nona Hickle,148,2018-11-22T14:42:44-06:00
Vidal Wilderman,115,2018-02-02T18:55:18-06:00
Magdalen Gleason,106,2015-10-31T16:57:35-06:00
Johann Bosco,117,2015-07-04T13:21:20-06:00
Heather Mosciski,101,2014-11-27T15:24:23-06:00
Kenna Schumm,139,2018-12-31T17:34:10-06:00
Christiana Larkin,204,2015-11-26T18:17:59-06:00
Angelina Olson,131,2018-02-02T12:41:14-06:00
Allen Hauck,188,2018-11-22T15:31:16-06:00
Idell Anderson,154,2017-11-23T13:29:49-06:00
Amanda Gleason,173,2017-07-04T12:23:18-06:00
Jamir Wilderman,160,2018-12-31T17:41:43-06:00
Vidal Wilderman,117,2015-11-26T13:16:16-06:00
Carli Gleason,126,2016-07-04T17:13:36-06:00
Carli Gleason,130,2015-11-26T12:51:54-06:00
Khalid Stokes,153,2015-11-26T14:58:54-06:00
Jamir Wilderman,162,2018-11-22T13:43:18-06:00
Shany Mosciski,154,2016-10-31T18:35:49-06:00
Amanda Gleason,175,2016-12-31T13:32:11-06:00
Glenna Hauck,179,2018-12-31T17:54:44-06:00
Douglas Lang,157,2017-07-04T15:22:48-06:00
Vidal Wilderman,116,2018-11-22T16:21:49-06:00
Patsy Gleason,178,2017-07-04T16:37:30-06:00
Nona Hickle,146,2015-11-26T15:48:58-06:00
Vilma Dietrich,135,2016-12-31T14:33:20-06:00
Toby Hahn,184,2017-12-31T12:38:51-06:00
Idell Anderson,153,2017-11-23T17:46:57-06:00
Edwina Dietrich,125,2016-12-31T14:40:44-06:00
Allen Hauck,187,2018-09-03T12:44:37-06:00
Carolyne Gleason,190,2015-12-31T15:26:59-06:00
Toby Hahn,184,2015-10-31T16:14:15-06:00
Carolyne Gleason,192,2015-10-31T17:37:17-06:00
Edd Lang,144,2014-12-31T14:50:53-06:00
Rosalinda Mosciski,132,2018-02-02T12:55:24-06:00
Monica Olson,123,2018-02-02T12:57:27-06:00
Edwina Dietrich,125,2017-07-04T18:47:10-06:00
Glenna Hauck,178,2016-12-31T13:24:30-06:00
Roy Hauck,131,2015-10-31T15:45:20-06:00
Lonzo Mosciski,143,2016-10-31T15:45:10-06:00
Kenna Schumm,137,2018-11-22T16:34:36-06:00
Carli Gleason,126,2015-10-31T13:57:40-06:00
Lenore Gleason,106,2015-07-04T18:43:35-06:00
Lindsey Anderson,186,2018-07-04T16:52:17-06:00
Jamir Wilderman,161,2016-11-24T12:39:57-06:00
Viola Gleason,152,2018-09-03T13:54:12-06:00
Helena Stokes,160,2016-10-31T12:10:34-06:00
Wilhelm Bosco,190,2016-12-31T13:16:47-06:00
Edd Lang,141,2018-12-31T14:32:29-06:00
Magdalen Gleason,104,2018-07-04T13:24:52-06:00
Garrison Olson,107,2017-10-31T13:55:41-06:00
Hollie Larkin,185,2014-10-31T18:13:15-06:00
Guillermo Reinger,175,2016-09-05T15:55:12-06:00
Douglas Lang,161,2016-10-31T17:58:22-06:00
Stephan Hessel,161,2014-10-31T14:16:12-06:00
Wilfredo Olson,130,2017-10-31T15:11:22-06:00
Christiana Larkin,201,2014-10-31T12:22:51-06:00
Wilfredo Olson,130,2017-12-31T16:24:50-06:00
Nona Hickle,145,2014-07-04T14:46:23-06:00
Vidal Wilderman,115,2015-12-31T16:47:49-06:00
Johann Bosco,116,2014-09-01T17:47:22-06:00
Lindsey Anderson,187,2018-11-22T15:36:32-06:00
Abraham Stokes,132,2017-09-04T13:36:55-06:00
Khalid Stokes,152,2016-07-04T18:24:18-06:00
Garrison Olson,108,2015-11-26T12:20:37-06:00
Edwina Dietrich,125,2016-07-04T12:15:37-06:00
Donnell Hauck,170,2015-11-26T18:50:28-06:00
Hiram Smith,104,2016-12-31T18:43:23-06:00
Viola Gleason,153,2018-07-04T18:35:42-06:00
Garrison Olson,107,2014-07-04T15:44:25-06:00
Amanda Gleason,175,2015-07-04T15:10:11-06:00
Jeff Dietrich,165,2015-07-04T13:52:37-06:00
Edwina Dietrich,125,2014-09-01T14:20:48-06:00
Lonzo Mosciski,140,2017-07-04T17:15:35-06:00
Jeff Dietrich,162,2018-10-31T15:40:13-06:00
Paul Bosco,173,2016-07-04T14:50:51-06:00
Edwina Dietrich,126,2014-10-31T12:44:43-06:00
Magdalen Gleason,105,2018-07-04T12:51:15-06:00
Helena Stokes,162,2014-11-27T18:10:31-06:00
Keira Bosco,163,2018-02-02T16:30:26-06:00
Quincy Mosciski,140,2016-10-31T12:49:56-06:00
